AM,SEP,CL,TeachingScore
62.3547905118724,81.0596848591813,20,58.935623320889
66.543135029618,96.9504166013622,40,65
70.0638482500303,76.6887150338501,50,65.7398734896158
54.9539301453186,77.9910240312604,50,62.3595251678097
56.8261008022381,71.118642780107,10,48.6179843145216
73.4779180654818,92.9945263771078,45,65
53.185147683842,70.7128798969937,55,60.7799946489942
71.601770595537,89.9326918699049,40,65
75.1277158118804,79.1418504273838,40,64.2770835325328
82.0369390332286,75.8939273799959,45,65
64.8088399554776,67.2093207867786,65,65
88.5480355837709,84.551852763465,65,84.551852763465
82.2694432344607,88.6062510847069,30,65
55.4798493762869,81.8030349485472,40,61.0598313604941
85.1985615587236,75.3112895110609,45,65
91.7595841436898,80.7474008005686,65,80.7474008005686
81.5515954465761,90.7705334618472,50,69.137898861644
87.734900354761,73.7936661857108,45,65
43.5759771904799,82.6579389770687,50,62.2588158336101
61.0157714250478,82.5133042700917,60,64.8761554476961
64.7681390920045,81.6689379845403,85,81.4756942297195
74.5015377248309,73.2895131016359,30,60.3896710652624
82.2872419830746,71.2542586490915,55,67.7029720672895
68.7201487758815,81.2371449255942,60,67.2651723057035
72.794239159904,79.9467179633846,50,66.4562286807782
79.6925853396005,73.2274431298528,30,62.6569309653873
62.7319889266077,72.3435045316782,40,60.5512465677592
68.6560296352766,82.2655802086236,30,63.3240771486887
87.0735072453025,81.1874111731862,95,85
100,80.1603316459597,75,82.5801658229799
75.7096545969296,67.123821296031,10,56.6962062676559
75.4696057844606,78.6104653276935,50,66.7812025815503
46.9423847729659,75.1709462878513,65,65
72.9699092772118,76.4741824992651,40,63.7179205247528
76.3317133510421,80.6554390557855,40,64.529251254646
69.0382868043754,77.949415946955,40,63.5932574935456
61.1675222954651,71.8497019062198,35,56.5086121008425
71.4581848020551,83.6590369456186,40,64.7730115766287
51.2050222024594,77.487131910407,25,48.8741465374557
62.8045900230785,73.2756908816574,20,52.3672641652819
68.72013212615,84.2086844103113,50,65.8932355496984
66.7002896775773,69.6759483960282,50,65.0993808348831
62.8405784954473,78.5027958668125,35,60.6716871811299
89.8364238484617,79.6919994386395,65,79.6919994386395
79.1971541286905,79.1003695703652,50,67.5023140007746
81.9140587155441,84.7305941269429,30,64.9688235985272
90.7427986997943,82.72532581089,35,65
74.9298258623048,76.3757013360505,45,65
54.0786293684728,87.4134412701046,20,54.0786293684728
77.2243134357578,86.7203462677054,45,65
79.2689516910459,76.8052323666371,60,71.3168108877919
87.4837753872179,86.9869209327015,20,65
71.6116649881082,78.6722744543625,40,63.9410286316462
60.1698539948359,85.029150978793,55,65
66.829863067966,86.7438356898588,70,71.3723973009745
64.6837526152215,80.7898148496499,45,64.9334269978384
82.5809508176039,80.4175598266483,85,84.4457425922637
77.3115445014633,88.0056646214234,85,85
68.3717753609434,70.9099244169161,50,65.2490867191749
93.1828384174522,73.3490467396267,80,82.0872616849067
83.586588749122,85.7396679357973,75,84.293294374561
72.7440295461054,84.4375752874411,85,84.6553469670169
62.449031869851,68.7553915219961,35,55.6022116959236
61.3872634585882,83.6857210678765,70,68.8275979256623
63.453414211016,86.5913092224193,40,64.613353552754
51.4761768326958,89.8890650367258,85,71.4761768326958
68.1786377614466,81.0607580536929,30,62.5151219103449
60.9599140697906,78.7988268010646,45,63.7473363704095
68.9551547266746,75.8948158519171,10,57.6954364579438
100,68.0870709491227,30,65
67.4302970517588,66.701537013571,40,60.9812680114882
75.3003056145093,66.9545159688722,50,65.2516513975978
69.8626074755898,77.8420164540315,30,60.9367547518027
100,78.6181519837107,55,71.8090759918554
100,84.8538177308421,60,79.8903632981315
78.1379655818607,70.0946528661037,60,67.51000152524
100,100,55,75
63.9472737832427,89.327155284012,30,64.210455337432
55.5367325287223,80.3569122149436,60,64.4507652299674
86.2490591837818,85.3363996976203,85,85
100,73.8702618993108,45,65
77.7192952752512,91.0477111286804,60,74.5394714564384
78.2259302583019,66.8426444362517,50,65.3046335850589
60.0026555340406,69.9442899955172,65,65
83.1760848351214,70.059956345403,50,66.1496274474507
47.0348239795891,74.2061975632439,75,65.4683247890631
64.711066794397,70.0326772509536,85,69.9599718724094
72.7558083412584,85.3577088398056,55,68.8779041706292
75.4561960677552,79.0153817982668,50,66.831844750589
62.7130998409476,83.7928525059467,20,61.6439836367018
52.6235819903873,70.7986706866751,45,56.2119206063063
81.8812202283004,88.9648377778898,50,69.2203050570751
70.3998856377517,88.6585898276091,30,65
78.7749574453005,80.5683198522021,45,65
47.2054255914091,91.4902110829368,40,60.5513563978523
74.3029434148486,74.6908631829472,30,60.8645967546469
76.6717298813202,70.324166054501,65,68.1071114015715
57.3344343548936,85.5003947777941,40,63.0836085887234
67.8370020351447,76.564784672492,40,63.1903302062608
57.1818767129319,86.5437423997402,10,57.1818767129319
53.7194997313068,76.7157858371845,65,65
89.7466763225657,86.7743180458112,10,65
64.9469586560693,69.9898366175464,20,49.976603235537
81.7439166331434,70.2442767573369,35,63.7988533745906
68.641790714972,84.1186916154496,45,65
76.1720097099534,82.7335809749795,30,64.2497028070228
79.2889197823693,72.0504076208936,35,63.1510959784326
73.5232758284665,81.6792325768944,20,63.0944234123601
69.3267415317659,95.5644140345482,55,67.163370765883
71.4516611732498,70.829179258776,40,62.6001114893095
100,78.3505646826559,50,68.337641170664
95.0001639293888,77.232077158522,45,65
94.2665561277283,74.530404348229,40,65
44.7876958963633,67.153257529505,40,46.597800194265
98.8897849140836,76.7010354229857,40,65
88.2987114445316,78.8887347048298,65,78.8887347048298
62.2420086355426,85.52419267094,50,65
40.4547411237377,81.9795536879746,30,48.2801825830532
89.1959278247826,85.8614252389567,50,70
76.3061469869247,73.06109855468,60,68.4177486925737
96.6755727881751,84.8570006062375,50,69.9642501515594
50.8433508608927,80.7420335558398,50,62.7395548626474
93.0268163829614,74.7384634017238,50,67.434615850431
55.7028856051331,68.7226905995517,40,54.823093862756
52.4449688060677,81.1019663612635,45,62.5530033035333
65.2256294981442,80.9549087404633,65,65.1799949026024
85.1313890606631,75.1062386008299,65,75.1062386008299
83.8415221360782,74.8339584883262,70,76.8010388196779
76.763966305649,69.4063453108874,55,66.2959024442084
69.841160302811,82.4547563432249,50,66.0562659188007
94.1855320098976,89.7008352332111,65,85
68.9397751033271,90.213898344506,50,65.9849437758318
88.8155960636012,89.5161313590296,60,80
71.4483088508365,77.0823962844217,50,65.9738877862519
65.7282136508109,72.2489774187492,50,65.0659850538844
73.0278845464374,75.6040756945944,35,62.1877727355687
65.4023108259149,84.8931567531733,55,65.2000808080856
85.6559683389754,74.6420458599817,55,69.8210229299908
75.1366133212978,81.6680927983324,55,69.2239502875051
64.6623497958555,75.6942430029704,30,57.8459968678636
91.2336597347392,82.2130760475028,10,65
69.4376680257593,82.7878241834694,85,83.2786692778882
75.8634214430102,88.8963609081431,45,65
87.9050401512836,87.5587051328728,75,85
81.0033475905849,79.6941590528101,50,67.9394466859182
58.6667039521043,87.2545713722736,35,61.8333519760521
91.5288060877376,83.8283701129948,25,65
82.6207453450499,83.2311117826755,50,69.0155722259958
65.5755923514265,82.716769114121,10,62.7824796258437
64.9604672198835,86.936942968272,40,64.9901168049709
96.26700415084,77.6922818914502,85,85
80.5061803546504,87.934802601168,40,65
77.0149340844684,71.3624866539948,50,65.9555607220132
94.6965625800231,72.9457930504922,40,65
100,81.0631011774107,55,73.0315505887053
53.7338696597033,87.6481907427995,20,53.7338696597033
64.1099345360628,68.3521372218745,40,60.245075746805
59.1286025969769,66.2296016163986,25,45.8686276295348
81.390937285064,71.9857191163438,65,70.7251241963532
60.8479467918301,76.6201404681397,50,63.6952391505022
79.0783074964389,86.9931185557453,55,72.0391537482194
87.0355762758843,76.8737547291368,65,76.8737547291368
98.109462499358,76.5106926766922,20,65
71.344250479115,76.2227281681239,30,60.5052415395192
90.4568210953051,73.0282554942586,30,65
59.4949442579526,85.9351750568139,20,59.4949442579527
90.1878949796395,80.2183595762001,30,65
55.7285561824151,80.1795321573577,45,62.7653651611234
70.2481152220542,79.674589268213,70,71.9060245054643
89.3657131221795,81.0673058115641,25,65
59.0882444835976,71.7487582923232,50,62.0623212025797
63.7825993083744,78.7639291969654,75,71.4630591753859
88.8912278164449,81.9265446353486,50,69.2316361588371
77.4762119677089,72.5175744788596,55,67.3447713170323
82.271196030626,87.4299168259491,65,82.271196030626
84.616007448056,92.3104126127279,65,84.616007448056
77.5042114647473,74.6490828314294,40,64.030146421981
62.2139712462981,82.1378671076528,55,64.8006503866251
64.6524653373369,70.5048348429256,35,57.5786500901313
47.3551570862062,76.7302545112106,85,66.381329601754
90.5173426178318,76.1092412072702,30,65
77.6475972523461,75.7012095449506,75,76.6744033986483
70.812623251578,88.3116622109616,60,69.3594674386835
73.6676804898757,81.0405865669456,55,68.4758669808119
98.4360583003223,73.7456120655411,55,69.3728060327705
48.2834236317667,83.3556942616908,10,48.013476015816
77.2345483947308,70.9997791522591,0,59.5640981271893
75.1343456552117,77.5553066152826,20,61.3276614181723
78.7145626721953,82.4735566559255,55,70.9910546965961
46.5016814387123,85.2405873224766,20,46.5016814387123
94.0078682305239,70.0762954923962,40,65
85.003379566671,69.7802343959802,35,65
80.1017069171024,91.2458400756851,50,68.7754267292756
87.5924595461045,77.327742456785,40,65
80.5455376940917,79.5038221618937,75,80.0246799279927
86.2822980479911,72.129747634559,10,65
53.2829982583294,82.8795462223586,50,64.0682989772842
78.0224633185433,70.4254851263836,50,65.8831647630454
77.1155914742163,74.1922945221818,95,80.7393817393265
73.4345854457144,87.696872853922,65,73.4345854457144
80.4735973560774,85.9754711358467,30,65
100,89.7926934031444,30,65
100,83.1085335935012,30,65
73.7839939357483,76.7576599871483,65,70.1639607012851
62.5437039754498,77.9378339045795,60,64.7831653686888
88.4937687078451,86.9161800654513,75,85
84.8664821531598,83.8094423647998,30,64.9940389740503
49.4157809869013,79.5789134680841,35,54.4973472274927
90.8151567009233,78.803664667446,65,78.803664667446
88.4400408851764,93.0558475162396,45,65
75.5980875653757,95.6169078185397,30,65
79.7421027673315,80.4918073858123,45,65
70.9577908562034,76.2724884091412,40,63.4680807117032
48.066190290113,83.639114056436,10,47.8575535268076
70.0000866486527,82.277444131147,30,63.4685711702376
94.2980335251663,75.6135122633443,75,80.3067561316721
49.3727098296269,76.6658965797259,25,47.5505790322789
70.9843541193168,89.7412570896953,75,77.9921770596584
70.740161893212,73.3168002521291,35,60.8349865756524
77.6546057908793,79.648108452603,50,67.3170754756217
100,86.1171547275622,45,65
68.1713360206086,75.20506711382,45,65
68.0747781178356,71.6029514635392,75,69.8388647906874
93.6028346874745,74.2206788647581,60,71.9155091485686
72.5696635321279,89.1507478159075,25,65
70.7912181947335,74.5081317163932,65,67.753183269695
71.3344626386805,77.5934464818494,45,65
63.1902300858781,80.1439612233723,10,58.7736069532379
58.7487046805217,87.0137863134107,35,61.8743523402608
74.9545729522584,81.1044112587166,45,65
73.7609619915204,87.07297457507,0,65
90.0732648677914,81.9290560171771,70,82.6967920128828
66.3164740694777,83.6459084776493,10,63.735039796493
77.7913745563197,83.2125900272049,55,70.8241015169668
79.1379319000097,88.8707297129827,40,65
59.9957823483231,85.5407474236874,50,65
82.6660865156381,77.8937775005146,95,84.1707345742788
45.2164641632386,86.5462632761381,45,65
95.305238873169,71.3420062527498,70,74.7565046895623
57.7288970965165,82.2573567400409,60,64.7507244828661
68.9759619626219,67.8422549332129,55,65.2825174375632
55.1356726971527,83.7769469199393,85,74.5158494116157
89.4657085839656,68.8378755400718,30,65
78.465777514017,89.4910497258114,55,71.7328887570085
57.3243904989865,74.6297460350769,50,62.0150742552092
85.6067823241463,83.1030682934634,55,74.0515341467317
56.2382793101288,71.1936062790575,60,63.4879029310339
90.2852658703478,73.9588896370067,50,67.2397224092517
61.8958687917196,85.7033593862691,80,77.6719015937897
58.6549832351654,71.1898557229431,20,49.226118806244
56.5449177681758,78.1599969372278,55,63.5541802909583
73.0959916222236,79.0393235519796,55,67.8415561464628
78.2980111045726,84.6425986276314,65,78.0603747336452
59.586098843891,82.0273353864916,20,57.4181198497725
91.0779997842995,86.8217990934606,60,80
72.771905534561,72.3622525377702,50,65.7152341405642
76.1684453403146,85.5643100253385,40,65
72.3195708034472,74.9725464568646,55,66.8248689970422
70.4291191022623,75.3718836521709,70,70.3580054801694
78.6925131631784,86.883360163266,85,85
67.0189384415959,93.8428437296556,55,66.009469220798
63.0469205891919,83.6992738782933,60,64.9682447324074
82.4647361425763,78.9661396797105,65,77.1957472218255
100,75.0443397850643,40,65
70.6665522563252,82.5873651029662,10,63.27093118894
57.849983887456,82.6976436165126,35,60.2738137519843
81.838977725362,76.6358856695637,50,67.449205245058
69.0974250862641,76.5217342858737,50,65.5901180387526
30.1790635394183,82.1908513420214,55,56.1849574407198
51.5622368358515,83.8609544737215,20,51.1885025103386
90.3312446651806,77.034379304999,75,81.0171896524995
81.5843869296685,80.437983251861,30,64.4156718487994
51.8522454178726,70.730729187343,40,53.4555218835357
65.7955409016726,90.3384428329606,35,65
66.9713161223821,73.3948383407696,45,65
82.9874695972659,72.7216201835034,40,64.6911173415373
50.3627405741695,87.9102370619424,30,54.0220554306272
60.0410423241708,72.8417086128516,55,63.4926886900183
89.9334890633768,84.7835607094876,40,65
51.2842297667607,79.1413998424517,45,60.9822393175324
82.5087214095596,67.6800730416,85,82.8425618390274
59.5855655570314,77.1629906252181,35,58.3742780911247
48.8308472852694,80.9882164890303,55,63.3783214938173
48.4238821964488,72.162615361128,35,50.2932487787884
86.4987229250956,85.4236239968782,45,65
98.2382349558437,81.9727374031534,65,81.9727374031534
100,84.9720748899021,35,65
66.4838840094916,79.1080021807017,20,59.5451542481025
79.4035165804565,79.4689919413318,40,64.6130725638288
62.7771877561736,83.7170811741634,25,61.6368533140323
67.354798781625,79.5082045953959,75,73.4315016885105
83.6256087382072,91.8017778292667,40,65
48.9353709406368,84.4714635875943,30,52.7673944314149
50.1537338070315,78.565536377989,65,65
54.7487332111154,82.9425970544558,75,69.3729397949609
63.2886007386595,77.5219302541787,30,58.4278473206099
51.9580490212178,80.3338827178725,65,65
79.4824692902795,70.3486837898353,65,68.8731074364853
70.455166974152,85.8830388132691,35,65
100,80.1950895191383,45,65
91.7746989523381,87.4890151316987,10,65
69.0555267750083,77.3922727333203,55,66.2564298468297
58.8670791605266,75.1157295442968,65,65
70.3066929005404,83.9506485792382,45,65
76.3799505826014,68.9917397238986,50,65.5678225099572
59.3625603042207,79.1267429074771,30,57.194730725696
79.7419365186712,80.6120961497253,20,63.8464061502644
69.3109255861657,83.088639470403,40,64.6251565302436
77.0304073821503,82.7095449194702,35,64.5436501524673
70.493150299113,83.0732317880712,55,67.4819744650645
68.5697936039089,71.6813534440026,65,66.1925526394928
100,85.370537997463,55,75
91.6346384096722,74.5864880436586,40,65
66.3202951756484,85.8830765357632,65,66.3202951756484
93.2687248946517,78.1317126089833,25,65
73.7480547522426,75.0765876963723,25,59.417115404433
92.6141192901146,69.2997161146223,65,69.2997161146223
83.6543998525352,78.4023768678071,65,77.5006648533221
71.6008464522154,84.5740802383177,75,78.0874633452665
52.6149542162171,82.177767269695,20,51.540395564778
61.070392398925,78.6607499228422,55,64.3772308677922
77.3870948690766,64.7642946138218,75,71.1205548100448
80.5033483352964,77.5537932364774,30,63.7443875735404
67.4821188998859,87.806905690571,45,65
55.4497676346685,84.4331950233373,95,75.1536186196535
89.0780700504117,77.0873162793665,25,65
87.2715293450051,84.3127196321807,55,74.6563598160904
76.9356610291724,88.1680766532196,45,65
56.3393156695148,83.4921547456201,30,57.7000771055363
62.1705619309408,69.2111943170432,50,63.3247457050874
42.875068504973,86.1982787486228,45,62.875068504973
94.7618029203668,73.9336535426238,55,69.4668267713119
49.7687555984198,72.9774582839681,35,51.3731069411939
78.5243699411389,80.8013098817203,10,63.6405418031112
70.5207176762717,89.048280786933,50,66.3801794190679
77.2337759236612,83.5221661995776,35,64.7130702889583
81.9744651694033,83.8610778444908,50,69.0019588616089
94.4134801437789,73.1080909227492,45,65
68.1072263839397,79.7050706054606,75,73.9061484947001
62.3280113131553,80.4194678049637,75,71.6797178141811
62.7381311762065,84.4648967256299,30,62.9325292617225
88.5955447060835,85.8522186045912,85,85
97.3112097073383,71.6140044784876,35,65
78.2249825006985,78.8892286378857,50,67.296060071053
80.3797637254987,79.2829101077158,20,63.6792846947542
82.5680921795463,76.2123557160621,50,67.4622462346205
58.7669702236709,80.2743909082097,40,61.5239687284596
100,88.4809055673804,75,85
71.6508837085732,84.8094310300322,75,78.2301573693027
67.6959253968388,85.2620845311619,25,65
75.7989581427905,77.0416845747247,55,68.2509411922784
57.5110924887212,92.9684579234949,65,65
46.0255100783953,66.5465755428096,30,45.682672125455
81.9299725151406,75.4944346233601,45,65
65.7708322667619,82.017681427332,45,65
81.447211883251,79.1345385693023,45,65
69.951628411904,76.5969948936169,45,65
67.4540269481259,81.2017307648053,35,63.3338917588878
65.948728708559,79.77699611915,45,65
63.7876059278795,76.8485403899578,55,64.7529304672414
87.8962820758058,81.117771460363,40,65
64.4149008044435,96.4842208499356,65,65
80.6235641487338,84.9391258477205,55,72.7880052937884
74.0221742387863,82.5927061262784,0,63.6786573649124
89.0289363602151,81.0446103787593,30,65
86.1940570835989,77.8922935862877,65,77.8922935862877
85.5236658719966,67.2943449494019,50,65.5735862373505
65.2495511710201,82.8049450881963,60,65.1666216836266
52.3461366300302,68.178110856848,35,50.262123743439
68.4463459574046,81.3113323195987,65,67.8107247099766
81.5170235968996,76.9612107283361,55,69.9390899961854
44.0790183188872,75.6678829567689,50,57.5250436778125
74.6885358794319,78.5558823128284,50,66.641708152065
77.6175902754178,76.5270487928176,30,62.654345097957
66.2409346563356,75.2961669256356,60,65.4791326387039
87.1490593857434,85.7903663742118,60,80
59.9738015124335,64.4497701110004,45,59.5618498552291
58.6853110538208,71.4607884845623,75,67.2104475016044
84.4998893600099,87.3775353511661,30,65
74.7392161301408,82.3451996400181,20,63.6379833644301
84.7055168250352,77.3115682426502,95,84.8867943102798
72.1298380962388,75.7825720796223,65,68.8438996594366
69.7675038287036,85.1972658250855,50,66.1918759571759
81.5840498813299,77.7316821404179,75,79.6578660108739
73.0438118829227,77.3753764152022,40,63.8604820762282
77.0888067978293,75.3242568629236,50,66.5600993318381
69.9194883919453,76.1216370024561,70,70.3781004519257
48.3173852123126,76.265099958001,45,57.7139513695188
100,84.0287116554582,40,65
51.7438206893909,78.7570270637207,10,49.6387461868416
100,83.7249996270603,50,69.6812499067651
72.4467663207534,68.4080518898585,35,59.7929349544865
68.1474269842355,72.0507869036969,40,62.2721555099732
78.6379923317365,82.6708831608341,30,64.4443302803354
97.9821298848992,81.0571739667406,70,82.0428804750555
87.4819085389585,74.0351034484338,30,65
93.8912904777602,82.7919850628769,85,85
84.3902356285638,84.8662165392205,50,69.8151327467944
85.3347171704962,88.0072356825701,30,65
100,75.6170123153332,65,75.6170123153332
55.9992368321105,76.8684979050034,30,53.980544166742
74.4267354369055,85.1716827381932,30,65
59.0852502532995,76.0998125687146,20,52.8171818897532
67.1609763332967,86.7012190713044,25,65
85.4561595582817,83.6971063706954,65,83.6971063706954
100,80.1252754796714,45,65
59.297663439475,69.95977526309,65,65
78.0470042568199,74.2732654538358,45,65
