AM,SEP,CL,TeachingScore
79.812485242046,75.7677878003756,40,64.0671581192968
69.7029128113192,87.3356446807626,75,76.196095934426
73.6168443340249,94.5508854147717,65,74.4597048179785
98.9014041147025,77.4621875191155,75,80.7694335997236
67.6041812478583,75.8831360260578,50,65.092295784535
75.6104656965976,78.7271691000068,55,68.2375901370213
96.8614391556352,85.7740492498487,35,65
71.3061879032764,73.4055340958606,50,65.9356056123201
80.7982699614142,81.8629192793731,55,69.7713694504714
95.7761003598604,87.6564788218259,45,68.2128828991799
100,75.9232586172654,45,66.9831943692108
59.4573440737683,85.9915710064526,40,61.1168768147682
100,79.2134101320612,30,65
74.5095867105181,73.1193499744913,85,76.8237809620054
70.3097305892319,82.441032072877,30,62.3772396490301
74.3044846161163,77.2892918327487,40,63.679300243696
100,100,35,65
74.7180441041651,74.9184040981508,70,72.9852209087716
69.7635665183188,84.2136016690529,35,63.0525234532818
81.7277279783765,82.9690299071229,35,64.1336292275596
65.1279375328846,67.61516567591,55,63.4892009334982
54.5932898039166,62.4011629262163,65,61.644010124822
58.6561029462147,88.0426111081329,40,61.5503066760284
56.1615274360182,78.2244251083144,30,54.9730363191739
60.7177564981888,77.1867026509752,65,66.2980155407593
54.2921787090614,72.3064961666739,30,52.2749271054991
79.0659161863313,79.0318866807215,25,62.918685533099
56.7606144431874,78.4489007963189,55,63.3016589786718
68.5748643705289,81.0899468457208,30,61.3388014290813
100,80.3602085264376,75,81.5274595674899
73.7794084574865,79.2021086017223,40,63.8470816098532
90.5000598267212,72.4395724275716,30,64.8330599924544
58.0478469480929,80.5968602999738,45,61.2513049686893
65.301605457882,82.5706852067218,65,68.3931697293462
44.374421365399,79.9856089649347,55,60.2669915536546
62.3547905118724,81.0596848591813,20,57.0424218675503
66.543135029618,96.9504166013622,40,64.1897972725667
70.0638482500303,76.6887150338501,50,65.9161550354696
54.9539301453186,77.9910240312604,50,62.0576716180306
56.8261008022381,71.118642780107,10,48.7610009772798
73.4779180654818,92.9945263771078,45,66.4109517036919
53.185147683842,70.7128798969937,55,61.2164084625535
71.601770595537,89.9326918699049,40,65.0200004551731
75.1277158118804,79.1418504273838,40,63.9606795666397
82.0369390332286,75.8939273799959,45,65.7660597803547
64.8088399554776,67.2093207867786,65,65.5653005932175
88.5480355837709,84.551852763465,65,78.6577647594168
82.2694432344607,88.6062510847069,30,64.6153126452765
55.4798493762869,81.8030349485472,40,58.9612467766301
85.1985615587236,75.3112895110609,45,65.9685559749985
91.7595841436898,80.7474008005686,65,78.3524125169071
81.5515954465761,90.7705334618472,50,69.0448474426694
87.734900354761,73.7936661857108,45,66.0556116647791
43.5759771904799,82.6579389770687,50,59.2981487012309
61.0157714250478,82.5133042700917,60,65.212006383016
64.7681390920045,81.6689379845403,85,75.9824575977625
74.5015377248309,73.2895131016359,30,61.1344979746316
82.2872419830746,71.2542586490915,55,67.5518465827164
68.7201487758815,81.2371449255942,60,67.6735651585345
72.794239159904,79.9467179633846,50,66.7159864130984
79.6925853396005,73.2274431298528,30,62.478236203458
62.7319889266077,72.3435045316782,40,59.274576143619
68.6560296352766,82.2655802086236,30,61.6229643454453
87.0735072453025,81.1874111731862,95,83.9197117204883
100,80.1603316459597,75,81.4851540458864
75.7096545969296,67.123821296031,10,56.3894804826559
75.4696057844606,78.6104653276935,50,66.9903091188386
46.9423847729659,75.1709462878513,65,63.2307820797024
72.9699092772118,76.4741824992651,40,63.4491186860732
76.3317133510421,80.6554390557855,40,64.1787905371282
69.0382868043754,77.949415946955,40,62.7365241084519
61.1675222954651,71.8497019062198,35,56.3959419656091
71.4581848020551,83.6590369456186,40,64.1089109219792
51.2050222024594,77.487131910407,25,51.4827764329948
62.8045900230785,73.2756908816574,20,52.8485321714741
68.72013212615,84.2086844103113,50,66.0905107047403
66.7002896775773,69.6759483960282,50,63.8283204284446
62.8405784954473,78.5027958668125,35,59.2221500739438
89.8364238484617,79.6919994386395,65,77.3960268749627
79.1971541286905,79.1003695703652,50,67.5569308054624
81.9140587155441,84.7305941269429,30,64.0898549725798
90.7427986997943,82.72532581089,35,64.9669031816228
74.9298258623048,76.3757013360505,45,65.1451161571955
54.0786293684728,87.4134412701046,20,53.3413924917828
77.2243134357578,86.7203462677054,45,66.327583800513
79.2689516910459,76.8052323666371,60,70.1359752907074
87.4837753872179,86.9869209327015,20,64.6653334362248
71.6116649881082,78.6722744543625,40,63.5967676041288
60.1698539948359,85.029150978793,55,64.539779510102
66.829863067966,86.7438356898588,70,71.7730342075153
64.6837526152215,80.7898148496499,45,63.2867480529355
82.5809508176039,80.4175598266483,85,81.1891876192396
77.3115445014633,88.0056646214234,85,82.1357461783748
68.3717753609434,70.9099244169161,50,64.7980709350706
93.1828384174522,73.3490467396267,80,81.4236303988176
83.586588749122,85.7396679357973,75,80.5732796540715
72.7440295461054,84.4375752874411,85,80.1497871405464
62.449031869851,68.7553915219961,35,55.6880252193343
61.3872634585882,83.6857210678765,70,68.9498837930152
63.453414211016,86.5913092224193,40,62.4983330042457
51.4761768326958,89.8890650367258,85,70.0230484121412
68.1786377614466,81.0607580536929,30,61.158426952079
60.9599140697906,78.7988268010646,45,61.8011542956174
68.9551547266746,75.8948158519171,10,57.5521037186232
100,68.0870709491227,30,63.8254318343237
67.4302970517588,66.701537013571,40,59.2986650100396
75.3003056145093,66.9545159688722,50,64.8352275786679
69.8626074755898,77.8420164540315,30,61.1211511952849
100,78.6181519837107,55,71.1306724949096
100,84.8538177308421,60,75.1866253809605
78.1379655818607,70.0946528661037,60,67.8451729988163
100,100,55,75
63.9472737832427,89.327155284012,30,61.858717499695
55.5367325287223,80.3569122149436,60,64.0965147366997
86.2490591837818,85.3363996976203,85,83.0084191721491
100,73.8702618993108,45,66.7426088163255
77.7192952752512,91.0477111286804,60,73.6916081261415
78.2259302583019,66.8426444362517,50,65.1201091150508
60.0026555340406,69.9442899955172,65,64.9837730399684
83.1760848351214,70.059956345403,50,66.3797223468356
47.0348239795891,74.2061975632439,75,65.5165411384637
64.711066794397,70.0326772509536,85,70.5076758671702
72.7558083412584,85.3577088398056,55,68.2459760945375
75.4561960677552,79.0153817982668,50,67.0360215078111
62.7130998409476,83.7928525059467,20,58.3318030570135
52.6235819903873,70.7986706866751,45,56.6404245540337
81.8812202283004,88.9648377778898,50,68.8023956612831
70.3998856377517,88.6585898276091,30,63.9880520984164
78.7749574453005,80.5683198522021,45,65.9830377781526
47.2054255914091,91.4902110829368,40,59.557113159993
74.3029434148486,74.6908631829472,30,61.4340739713524
76.6717298813202,70.324166054501,65,69.7082726694018
57.3344343548936,85.5003947777941,40,60.4356425906286
67.8370020351447,76.564784672492,40,62.0844924055275
57.1818767129319,86.5437423997402,10,55.4329475002685
53.7194997313068,76.7157858371845,65,65.0480034659696
89.7466763225657,86.7743180458112,10,64.8693264842888
64.9469586560693,69.9898366175464,20,51.7927082857638
81.7439166331434,70.2442767573369,35,62.8072850084671
68.641790714972,84.1186916154496,45,64.7620778317428
76.1720097099534,82.7335809749795,30,63.3100819656089
79.2889197823693,72.0504076208936,35,62.8710225633426
73.5232758284665,81.6792325768944,20,62.011492137302
69.3267415317659,95.5644140345482,55,68.2271067286768
71.4516611732498,70.829179258776,40,62.5153872519886
100,78.3505646826559,50,69.1573478810393
95.0001639293888,77.232077158522,45,67.1365715420143
94.2665561277283,74.530404348229,40,65.3033282099263
44.7876958963633,67.153257529505,40,49.0533220755756
98.8897849140836,76.7010354229857,40,65.3457233481052
88.2987114445316,78.8887347048298,65,76.4075371141689
62.2420086355426,85.52419267094,50,64.6021953540633
40.4547411237377,81.9795536879746,30,48.6160355044543
89.1959278247826,85.8614252389567,50,69.1783163695318
76.3061469869247,73.06109855468,60,68.3919598032655
96.6755727881751,84.8570006062375,50,70.2595342228714
50.8433508608927,80.7420335558398,50,61.9503770292226
93.0268163829614,74.7384634017238,50,68.0099489889034
55.7028856051331,68.7226905995517,40,54.7049430830975
52.4449688060677,81.1019663612635,45,60.2617854587861
65.2256294981442,80.9549087404633,65,68.2663655647463
85.1313890606631,75.1062386008299,65,73.2199111746941
83.8415221360782,74.8339584883262,70,75.3673310585036
76.763966305649,69.4063453108874,55,66.5186673277649
69.841160302811,82.4547563432249,50,66.2729089724116
94.1855320098976,89.7008352332111,65,80.4875494643723
68.9397751033271,90.213898344506,50,66.6877694824903
88.8155960636012,89.5161313590296,60,78.0455403985199
71.4483088508365,77.0823962844217,50,66.2948147856176
65.7282136508109,72.2489774187492,50,64.1304152127183
73.0278845464374,75.6040756945944,35,62.2774159687993
65.4023108259149,84.8931567531733,55,66.0073148015485
85.6559683389754,74.6420458599817,55,68.8474564615376
75.1366133212978,81.6680927983324,55,68.4702637994423
64.6623497958555,75.6942430029704,30,57.7690710709876
91.2336597347392,82.2130760475028,10,65
69.4376680257593,82.7878241834694,85,78.5238060488958
75.8634214430102,88.8963609081431,45,66.4108173946499
87.9050401512836,87.5587051328728,75,82.5728320640566
81.0033475905849,79.6941590528101,50,67.7508455888597
58.6667039521043,87.2545713722736,35,59.9200682611037
91.5288060877376,83.8283701129948,25,65
82.6207453450499,83.2311117826755,50,68.205651438724
65.5755923514265,82.716769114121,10,59.3513107504573
64.9604672198835,86.936942968272,40,63.0060142436017
96.26700415084,77.6922818914502,85,83.0806175804976
80.5061803546504,87.934802601168,40,65.0375784729387
77.0149340844684,71.3624866539948,50,66.27760216693
94.6965625800231,72.9457930504922,40,65.2723787705174
100,81.0631011774107,55,71.6807187072125
53.7338696597033,87.6481907427995,20,53.0987514362236
64.1099345360628,68.3521372218745,40,58.5729230679186
59.1286025969769,66.2296016163986,25,49.5752637965806
81.390937285064,71.9857191163438,65,71.1261906034545
60.8479467918301,76.6201404681397,50,63.154630176242
79.0783074964389,86.9931185557453,55,70.4910976318468
87.0355762758843,76.8737547291368,65,74.7077709907913
98.109462499358,76.5106926766922,20,65
71.344250479115,76.2227281681239,30,61.2054778161904
90.4568210953051,73.0282554942586,30,64.8243311034734
59.4949442579526,85.9351750568139,20,57.2595353538879
90.1878949796395,80.2183595762001,30,64.8367324973241
55.7285561824151,80.1795321573577,45,60.7128088434457
70.2481152220542,79.674589268213,70,72.6283065270653
89.3657131221795,81.0673058115641,25,64.6657390868253
59.0882444835976,71.7487582923232,50,61.8969004089502
63.7825993083744,78.7639291969654,75,71.3456191316253
88.8912278164449,81.9265446353486,50,68.7958592062244
77.4762119677089,72.5175744788596,55,67.3953613097841
82.271196030626,87.4299168259491,65,77.2808202842829
84.616007448056,92.3104126127279,65,79.8776324503935
77.5042114647473,74.6490828314294,40,63.7374306539242
62.2139712462981,82.1378671076528,55,64.8624191620584
64.6524653373369,70.5048348429256,35,57.56293055122
47.3551570862062,76.7302545112106,85,66.8463054607382
90.5173426178318,76.1092412072702,30,64.8689774032303
77.6475972523461,75.7012095449506,75,76.0655055759917
70.812623251578,88.3116622109616,60,69.1705193646397
73.6676804898757,81.0405865669456,55,68.0426350085948
98.4360583003223,73.7456120655411,55,69.6080037704816
48.2834236317667,83.3556942616908,10,48.4582347749534
77.2345483947308,70.9997791522591,0,59.6227324368536
75.1343456552117,77.5553066152826,20,61.1164006917203
78.7145626721953,82.4735566559255,55,69.5015339888551
46.5016814387123,85.2405873224766,20,48.2463414149239
94.0078682305239,70.0762954923962,40,65.0178817560303
85.003379566671,69.7802343959802,35,63.2097106231457
80.1017069171024,91.2458400756851,50,68.9791372937117
87.5924595461045,77.327742456785,40,64.8870088742996
80.5455376940917,79.5038221618937,75,78.0945607378011
86.2822980479911,72.129747634559,10,63.1418871426403
53.2829982583294,82.8795462223586,50,62.7134955333394
78.0224633185433,70.4254851263836,50,66.1519351677074
77.1155914742163,74.1922945221818,95,80.4420888821273
73.4345854457144,87.696872853922,65,72.8395546980246
80.4735973560774,85.9754711358467,30,64.1523331214958
100,89.7926934031444,30,65
100,83.1085335935012,30,65
73.7839939357483,76.7576599871483,65,70.9209724754592
62.5437039754498,77.9378339045795,60,65.3583973355231
88.4937687078451,86.9161800654513,75,82.5697320559182
84.8664821531598,83.8094423647998,30,64.2533302062419
49.4157809869013,79.5789134680841,35,54.3892084956828
90.8151567009233,78.803664667446,65,77.4626266348328
88.4400408851764,93.0558475162396,45,67.2414833940912
75.5980875653757,95.6169078185397,30,65
79.7421027673315,80.4918073858123,45,66.0506134711751
70.9577908562034,76.2724884091412,40,63.2059856001384
48.066190290113,83.639114056436,10,48.3798552570841
70.0000866486527,82.277444131147,30,62.2082676815761
94.2980335251663,75.6135122633443,75,80.1917225822951
49.3727098296269,76.6658965797259,25,50.4845991475116
70.9843541193168,89.7412570896953,75,77.7190155855509
70.740161893212,73.3168002521291,35,61.3206083585412
77.6546057908793,79.648108452603,50,67.3912647885522
100,86.1171547275622,45,68.0141247585973
68.1713360206086,75.20506711382,45,63.6346375319135
68.0747781178356,71.6029514635392,75,71.1208920287154
93.6028346874745,74.2206788647581,60,71.5526338604748
72.5696635321279,89.1507478159075,25,64.3480730529066
70.7912181947335,74.5081317163932,65,69.4229945542789
71.3344626386805,77.5934464818494,45,64.8813925287809
63.1902300858781,80.1439612233723,10,57.0096522885529
58.7487046805217,87.0137863134107,35,59.8627193741599
74.9545729522584,81.1044112587166,45,65.5904667563763
73.7609619915204,87.07297457507,0,63.2316507338889
90.0732648677914,81.9290560171771,70,80.60401737154
66.3164740694777,83.6459084776493,10,60.0166800772649
77.7913745563197,83.2125900272049,55,69.376847222003
79.1379319000097,88.8707297129827,40,65.1000035583794
59.9957823483231,85.5407474236874,50,64.0364368343482
82.6660865156381,77.8937775005146,95,82.5906495303368
45.2164641632386,86.5462632761381,45,59.4076163691526
95.305238873169,71.3420062527498,70,76.6960961924804
57.7288970965165,82.2573567400409,60,64.4198841292362
68.9759619626219,67.8422549332129,55,64.744839972579
55.1356726971527,83.7769469199393,85,71.0833623066728
89.4657085839656,68.8378755400718,30,63.669673640446
78.465777514017,89.4910497258114,55,70.9062946874171
57.3243904989865,74.6297460350769,50,61.8396230680162
85.6067823241463,83.1030682934634,55,71.0028456866751
56.2382793101288,71.1936062790575,60,63.2541398356566
90.2852658703478,73.9588896370067,50,67.7632602933758
61.8958687917196,85.7033593862691,80,73.9577744173418
58.6549832351654,71.1898557229431,20,49.6818489831786
56.5449177681758,78.1599969372278,55,63.2317130081364
73.0959916222236,79.0393235519796,55,67.7345143246146
78.2980111045726,84.6425986276314,65,74.7669796898555
59.586098843891,82.0273353864916,20,55.6483620962884
91.0779997842995,86.8217990934606,60,77.8458686920997
72.771905534561,72.3622525377702,50,65.9835053787485
76.1684453403146,85.5643100253385,40,64.6086278728477
72.3195708034472,74.9725464568646,55,67.0214072182852
70.4291191022623,75.3718836521709,70,71.6282730594491
78.6925131631784,86.883360163266,85,82.0003561906828
67.0189384415959,93.8428437296556,55,67.1040021410191
63.0469205891919,83.6992738782933,60,65.9689661271702
82.4647361425763,78.9661396797105,65,74.4504758602636
100,75.0443397850643,40,65.313366011427
70.6665522563252,82.5873651029662,10,61.6055168490924
57.849983887456,82.6976436165126,35,58.2084528791106
81.838977725362,76.6358856695637,50,67.4091724309693
69.0974250862641,76.5217342858737,50,65.6071555520659
30.1790635394183,82.1908513420214,55,55.5077497562533
51.5622368358515,83.8609544737215,20,50.659358364814
90.3312446651806,77.034379304999,75,80.3814248236238
81.5843869296685,80.437983251861,30,63.6172467283205
51.8522454178726,70.730729187343,40,53.9907459940045
65.7955409016726,90.3384428329606,35,63.3909208500497
66.9713161223821,73.3948383407696,45,63.009980076482
82.9874695972659,72.7216201835034,40,64.1187123989601
50.3627405741695,87.9102370619424,30,54.5477708330535
60.0410423241708,72.8417086128516,55,63.2798418298149
89.9334890633768,84.7835607094876,40,65.3110728504102
51.2842297667607,79.1413998424517,45,59.5953219419687
82.5087214095596,67.6800730416,85,77.6135339519231
59.5855655570314,77.1629906252181,35,57.3537732215485
48.8308472852694,80.9882164890303,55,62.1640675893814
48.4238821964488,72.162615361128,35,51.4715736671149
86.4987229250956,85.4236239968782,45,66.8344529555486
98.2382349558437,81.9727374031534,65,77.3625930464817
100,84.9720748899021,35,65
66.4838840094916,79.1080021807017,20,58.6400427910868
79.4035165804565,79.4689919413318,40,64.3469189546785
62.7771877561736,83.7170811741634,25,58.9603927141341
67.354798781625,79.5082045953959,75,73.2381698769307
83.6256087382072,91.8017778292667,40,65.3852414851584
48.9353709406368,84.4714635875943,30,53.0353596076712
50.1537338070315,78.565536377989,65,64.6809700518094
54.7487332111154,82.9425970544558,75,68.523626559007
63.2886007386595,77.5219302541787,30,57.8697594570078
51.9580490212178,80.3338827178725,65,65.2005893194555
79.4824692902795,70.3486837898353,65,70.2606270564742
70.455166974152,85.8830388132691,35,63.6166905950986
100,80.1950895191383,45,67.4346767716334
91.7746989523381,87.4890151316987,10,65
69.0555267750083,77.3922727333203,55,66.4838148630939
58.8670791605266,75.1157295442968,65,65.4372574609035
70.3066929005404,83.9506485792382,45,65.194475484882
76.3799505826014,68.9917397238986,50,65.5610871512191
59.3625603042207,79.1267429074771,30,56.5747491709358
79.7419365186712,80.6120961497253,20,62.8286472306162
69.3109255861657,83.088639470403,40,63.4901183347587
77.0304073821503,82.7095449194702,35,63.7636356095972
70.493150299113,83.0732317880712,55,67.3872270190682
68.5697936039089,71.6813534440026,65,68.0507762316209
100,85.370537997463,55,72.8035192459445
91.6346384096722,74.5864880436586,40,65.2707923262638
66.3202951756484,85.8830765357632,65,69.0419893581693
93.2687248946517,78.1317126089833,25,65
73.7480547522426,75.0765876963723,25,60.657131210301
92.6141192901146,69.2997161146223,65,70.9607628702834
83.6543998525352,78.4023768678071,65,74.5240011032276
71.6008464522154,84.5740802383177,75,76.3699018438083
52.6149542162171,82.177767269695,20,51.1443895780181
61.070392398925,78.6607499228422,55,64.232364843627
77.3870948690766,64.7642946138218,75,71.4095052527902
80.5033483352964,77.5537932364774,30,63.1782450953924
67.4821188998859,87.806905690571,45,64.945684921982
55.4497676346685,84.4331950233373,95,72.7398127329945
89.0780700504117,77.0873162793665,25,64.4775268429677
87.2715293450051,84.3127196321807,55,71.7176414268194
76.9356610291724,88.1680766532196,45,66.4477972344482
56.3393156695148,83.4921547456201,30,56.3851947352896
62.1705619309408,69.2111943170432,50,62.1351365436968
42.875068504973,86.1982787486228,45,58.1386447606008
94.7618029203668,73.9336535426238,55,69.6667667320699
49.7687555984198,72.9774582839681,35,52.3519526585286
78.5243699411389,80.8013098817203,10,62.5689881572176
70.5207176762717,89.048280786933,50,66.950454016481
77.2337759236612,83.5221661995776,35,63.8719713856754
81.9744651694033,83.8610778444908,50,68.2089408625669
94.4134801437789,73.1080909227492,45,66.6532919050097
68.1072263839397,79.7050706054606,75,73.6423796930994
62.3280113131553,80.4194678049637,75,70.9173549131864
62.7381311762065,84.4648967256299,30,59.6446376133766
88.5955447060835,85.8522186045912,85,83.6583894077265
97.3112097073383,71.6140044784876,35,65
78.2249825006985,78.8892286378857,50,67.4093622383824
80.3797637254987,79.2829101077158,20,62.7241437703681
82.5680921795463,76.2123557160621,50,67.4027630074899
58.7669702236709,80.2743909082097,40,59.4611755062077
100,88.4809055673804,75,83.8813518056167
71.6508837085732,84.8094310300322,75,76.4488212469305
67.6959253968388,85.2620845311619,25,61.663965825378
75.7989581427905,77.0416845747247,55,67.9749488861961
57.5110924887212,92.9684579234949,65,66.7734167074049
46.0255100783953,66.5465755428096,30,47.4750105084691
81.9299725151406,75.4944346233601,45,65.7131539825191
65.7708322667619,82.017681427332,45,63.7506175355189
81.447211883251,79.1345385693023,45,66.0805328793991
69.951628411904,76.5969948936169,45,64.3873090408276
67.4540269481259,81.2017307648053,35,61.6517543621273
65.948728708559,79.77699611915,45,63.5285860383913
63.7876059278795,76.8485403899578,55,64.8464796596775
87.8962820758058,81.117771460363,40,65.0515526229546
64.4149008044435,96.4842208499356,65,70.0935043147565
80.6235641487338,84.9391258477205,55,70.3351346296137
74.0221742387863,82.5927061262784,0,61.8595747991283
89.0289363602151,81.0446103787593,30,64.6437505680412
86.1940570835989,77.8922935862877,65,75.0341920774208
85.5236658719966,67.2943449494019,50,65.8318649468288
65.2495511710201,82.8049450881963,60,66.6058986037727
52.3461366300302,68.178110856848,35,51.4375389237642
68.4463459574046,81.3113323195987,65,69.6032189146369
81.5170235968996,76.9612107283361,55,68.9068441577246
44.0790183188872,75.6678829567689,50,57.1146143024906
74.6885358794319,78.5558823128284,50,66.8765577851786
77.6175902754178,76.5270487928176,30,62.5734338299325
66.2409346563356,75.2961669256356,60,66.1969405329318
87.1490593857434,85.7903663742118,60,75.4448820395089
59.9738015124335,64.4497701110004,45,57.4562241035412
58.6853110538208,71.4607884845623,75,67.319542471895
84.4998893600099,87.3775353511661,30,64.5597933791125
74.7392161301408,82.3451996400181,20,62.3662755631473
84.7055168250352,77.3115682426502,95,82.9520037811979
72.1298380962388,75.7825720796223,65,70.1326546364956
69.7675038287036,85.1972658250855,50,66.4415483151948
81.5840498813299,77.7316821404179,75,77.7901771036756
73.0438118829227,77.3753764152022,40,63.5665975040023
77.0888067978293,75.3242568629236,50,66.7901019967153
69.9194883919453,76.1216370024561,70,71.6069294139175
48.3173852123126,76.265099958001,45,57.004330384965
100,84.0287116554582,40,65.463455799379
51.7438206893909,78.7570270637207,10,49.6573221125016
100,83.7249996270603,50,70.0412464938559
72.4467663207534,68.4080518898585,35,59.9936118094109
68.1474269842355,72.0507869036969,40,61.4901162206078
78.6379923317365,82.6708831608341,30,63.5777919327198
97.9821298848992,81.0571739667406,70,80.2242453157998
87.4819085389585,74.0351034484338,30,64.038605190189
93.8912904777602,82.7919850628769,85,83.9037662983922
84.3902356285638,84.8662165392205,50,68.5384554255855
85.3347171704962,88.0072356825701,30,64.6689754860057
100,75.6170123153332,65,75.241020435677
55.9992368321105,76.8684979050034,30,54.4207092021851
74.4267354369055,85.1716827381932,30,63.5632290279006
59.0852502532995,76.0998125687146,20,52.5301559779072
67.1609763332967,86.7012190713044,25,61.9214067499697
85.4561595582817,83.6971063706954,65,77.0150379566917
100,80.1252754796714,45,67.4291714716554
59.297663439475,69.95977526309,65,64.7711991302454
78.0470042568199,74.2732654538358,45,65.2586007987377
